Well_ID	MD	TVDSS	ZONE	VSH	SW	RT	PHIT	NTG	K
W01	1632.7067	1564.0965	7	0.6756	0.265	5.835	0.1323	1	54.3924
W01	1633.7067	1565.0954	7	0.6756	0.265	5.835	0.1323	1	54.3924
W01	1634.7067	1566.0943	7	0.6756	0.265	5.835	0.1323	1	54.3924
W01	1635.7067	1567.0931	7	0.6756	0.265	5.835	0.1323	1	54.3924
W01	1636.7067	1568.092	7	0.6756	0.265	5.835	0.1323	1	54.3924
W01	1637.7067	1569.0909	7	0.7588	0.9804	5.1349	0.15	0	0.593
W01	1638.7067	1570.0897	7	0.7588	0.9804	5.1349	0.15	0	0.593
W01	1639.7067	1571.0886		0.7588	0.9804	5.1349	0.15	0	0.593
W01	1640.7067	1572.0875		0.7588	0.9804	5.1349	0.15	0	0.593
W01	1641.7067	1573.0863	7	0.742	0.9783	5.2685	0.1506	0	0.6001
W01	1642.7067	1574.0852	7	0.742	0.9783	5.2685	0.1506	0	0.6001
W01	1643.7067	1575.0841	7	0.742	0.9783	5.2685	0.1506	0	0.6001
W01	1644.7067	1576.0829	7	0.742	0.9783	5.2685	0.1506	0	0.6001
W01	1645.7067	1577.0818	7	0.7418	0.2125	5.2706	0.1698	1	148.0357
W01	1646.7067	1578.0806	7	0.7418	0.2125	5.2706	0.1698	1	148.0357
W01	1647.7067	1579.0795	7	0.7418	0.2125	5.2706	0.1698	1	148.0357
W01	1648.7067	1580.0784	7	0.7418	0.2125	5.2706	0.1698	1	148.0357
W01	1649.7067	1581.0772	7	0.7418	0.2125	5.2706	0.1698	1	148.0357
W01	1650.7067	1582.0761	7	0.7527	0.9762		0.1511	0	0.6071
W01	1651.7067	1583.0749	7	0.7527	0.9762	5.1828	0.1511	0	0.6071
W01	1652.7067	1584.0738	7	0.7527	0.9762	5.1828	0.1511	0	0.6071
W01	1653.7067	1585.0726	7	0.7527	0.9762	5.1828	0.1511	0	0.6071
W01	1654.7067	1586.0715	7	0.7469	0.9785	5.2297	0.1505	0	0.5995
W01	1655.7067	1587.0703		0.7469	0.9785	5.2297	0.1505	0	0.5995
W01	1656.7067	1588.0692	7	0.7469		5.2297	0.1505	0	0.5995
W01	1657.7067	1589.068	7	0.7469	0.9785	5.2297	0.1505	0	0.5995
W01	1658.7067	1590.0668	7	0.7345	0.8744	5.3303	0.1823	0	1.1116
W01	1659.7067	1591.0657	7	0.7345	0.8744	5.3303	0.1823	0	1.1116
W01	1660.7067	1592.0645	7	0.7345	0.8744	5.3303	0.1823	0	1.1116
W01	1661.7067	1593.0634	7	0.7345	0.8744	5.3303	0.1823	0	1.1116
W01	1662.7067	1594.0622	7	0.7345	0.8744	5.3303	0.1823	0	1.1116
W01	1663.7067	1595.061	7	0.7307	0.9291	5.3614	0.1645	0	0.7984
W01	1664.7067	1596.0599	7	0.7307	0.9291	5.3614	0.1645	0	0.7984
W01	1665.7067	1597.0587	7	0.7307	0.9291	5.3614	0.1645	0	0.7984
W01	1666.7067	1598.0575	7	0.7307	0.9291	5.3614	0.1645	0	0.7984
W01	1667.7067	1599.0564	7	0.7264	0.9303	5.3969	0.1641	0	0.7927
W01	1668.7067	1600.0552	7	0.7264	0.9303	5.3969	0.1641	0	0.7927
W01	1669.7067	1601.054	7	0.7264	0.9303	5.3969	0.1641	0	0.7927
W01	1670.7067	1602.0528	7	0.7264	0.9303	5.3969	0.1641	0	0.7927
W01	1671.7067	1603.0517	7	0.7264	0.9303	5.3969	0.1641	0	0.7927
W01	1672.7067	1604.0505	7	0.7518	0.9563	5.1904	0.1566	0	0.6807
W01	1673.7067	1605.0493	7	0.7518	0.9563	5.1904	0.1566	0	0.6807
W01	1674.7067	1606.0481	7	0.7518	0.9563	5.1904	0.1566	0	0.6807
W01	1675.7067	1607.0469	7	0.7518	0.9563	5.1904	0.1566	0	0.6807
W01	1676.7067	1608.0457	7	0.7818	1		0.1373	0	0.4449
W01	1677.7067	1609.0446	7	0.7818	1		0.1373	0	0.4449
W01	1678.7067	1610.0434	7	0.7818	1	4.9565	0.1373	0	0.4449
W01	1679.7067	1611.0422	7	0.7818	1	4.9565	0.1373	0	
W01	1680.7067	1612.041	7	0.7551	0.2569	5.1637	0.1373	1	63.0399
W01	1681.7067	1613.0398	7	0.7551	0.2569	5.1637	0.1373	1	63.0399
W01	1682.7067	1614.0386	7	0.7551		5.1637	0.1373	1	63.0399
W01	1683.7067	1615.0374	7	0.7551	0.2569	5.1637	0.1373	1	63.0399
W01	1684.7067	1616.0362	7	0.7551	0.2569	5.1637	0.1373	1	63.0399
W01	1685.7067	1617.035	7	0.774	0.2592	5.0158	0.1359	1	60.5728
W01	1686.7067	1618.0338	7	0.774	0.2592	5.0158	0.1359	1	60.5728
W01	1687.7067	1619.0326	7		0.2592	5.0158	0.1359	1	60.5728
W01	1688.7067	1620.0314	7	0.774	0.2592	5.0158		1	60.5728
W01	1689.7067	1621.0302	7	0.7458	1	5.2384	0.1383	0	0.4559
W01	1690.7067	1622.029	7	0.7458	1	5.2384	0.1383	0	0.4559
W01	1691.7067	1623.0278	7	0.7458	1	5.2384		0	0.4559
W01	1692.7067	1624.0266	7	0.7458	1	5.2384	0.1383	0	0.4559
W01	1693.7067	1625.0254	7		1	5.2384	0.1383	0	0.4559
W01	1694.7067	1626.0242	7	0.7234	0.9785	5.4214	0.1505	0	0.5994
W01	1695.7067	1627.023	7	0.7234	0.9785			0	0.5994
W01	1696.7067	1628.0218	7	0.7234	0.9785	5.4214	0.1505	0	0.5994
W01	1697.7067	1629.0206	7	0.7234	0.9785	5.4214	0.1505	0	0.5994
W01	1698.7067	1630.0194	7		0.9275	5.2022	0.165	0	0.8065
W01	1699.7067	1631.0181	7	0.7503	0.9275		0.165	0	0.8065
W01	1700.7067	1632.0169	7	0.7503	0.9275	5.2022	0.165	0	0.8065
W01	1701.7067	1633.0157	7	0.7503	0.9275	5.2022	0.165	0	0.8065
W01	1702.7067	1634.0145	7	0.7503	0.9275	5.2022	0.165	0	0.8065
W01	1703.7067	1635.0133	7	0.7482	0.3628	5.2192	0.152	1	21.4127
W01	1704.7067	1636.012	7	0.7482	0.3628	5.2192	0.152	1	21.4127
W01	1705.7067	1637.0108	7	0.7482	0.3628	5.2192	0.152	1	
W01	1706.7067	1638.0096	7	0.7482	0.3628	5.2192	0.152	1	21.4127
W01	1707.7067	1639.0084	7	0.7577	0.3623	5.1432	0.1523	1	21.5655
W01	1708.7067	1640.0071	7	0.7577	0.3623	5.1432	0.1523	1	21.5655
W01	1709.7067	1641.0059	7	0.7577	0.3623	5.1432	0.1523	1	21.5655
W01	1710.7067	1642.0047	7	0.7577	0.3623	5.1432	0.1523	1	21.5655
W01	1711.7067	1643.0034	7	0.7577	0.3623	5.1432	0.1523	1	21.5655
W01	1712.7067	1644.0022	7	0.7469	1	5.2295	0.1386	0	0.4594
W01	1713.7067	1645.001	7	0.7469	1	5.2295	0.1386	0	0.4594
W01	1714.7067	1645.9997	7	0.7469	1	5.2295	0.1386	0	0.4594
W01	1715.7067	1646.9985	7	0.7469	1	5.2295	0.1386	0	0.4594
W01	1716.7067	1647.9972	7	0.7266	1	5.3953	0.1402	0	0.476
W01	1717.7067	1648.996	7	0.7266	1		0.1402	0	0.476
W01	1718.7067	1649.9948	7	0.7266	1	5.3953	0.1402	0	0.476
W01	1719.7067	1650.9935		0.7266	1	5.3953	0.1402	0	0.476
W01	1720.7067	1651.9923	7	0.7266	1	5.3953		0	0.476
W01	1721.7067	1652.991		0.7111	0.9207	5.5252	0.1671	0	0.8402
W01	1722.7067	1653.9898	7	0.7111	0.9207	5.5252	0.1671	0	0.8402
W01	1723.7067	1654.9885	7	0.7111	0.9207	5.5252	0.1671	0	0.8402
W01	1724.7067	1655.9873	7	0.7111	0.9207	5.5252	0.1671	0	0.8402
W01	1725.7067	1656.986	7	0.7006	0.9194	5.6154	0.1675	0	0.8464
W01	1726.7067	1657.9848	7	0.7006	0.9194	5.6154	0.1675	0	
W01	1727.7067	1658.9835	7	0.7006	0.9194	5.6154		0	0.8464
W01	1728.7067	1659.9822	7	0.7006	0.9194	5.6154	0.1675	0	0.8464
W01	1729.7067	1660.981	7	0.7006	0.9194	5.6154	0.1675	0	0.8464
W01	1730.7067	1661.9797		0.6735	0.9461	5.8538	0.1595	0	
W01	1731.7067	1662.9785	7	0.6735	0.9461	5.8538	0.1595	0	0.723
W01	1732.7067	1663.9772	7	0.6735	0.9461	5.8538	0.1595	0	0.723
W01	1733.7067	1664.9759	7	0.6783	0.9413		0.1609	0	0.7438
W01	1734.7067	1665.9747	7	0.6783	0.9413	5.8112	0.1609	0	0.7438
W01	1735.7067	1666.9734	7	0.6783	0.9413	5.8112	0.1609	0	0.7438
W01	1736.7067	1667.9721	7	0.6996		5.6239	0.1754	0	0.982
W01	1737.7067	1668.9708	9	0.4593	0.5513		0.1784	1	5.8371
W01	1738.7067	1669.9696	9	0.4593	0.5513	8.1376	0.1784	1	5.8371
W01	1739.7067	1670.9683	9	0.4593	0.5513	8.1376	0.1784	1	5.8371
W01	1740.7067	1671.967	9	0.4593	0.5513	8.1376	0.1784	1	5.8371
W01	1741.7067	1672.9657	9	0.4593	0.5513	8.1376		1	
W01	1742.7067	1673.9645	9	0.4007	0.5259	8.9047	0.1901	1	7.3564
W01	1743.7067	1674.9632	9		0.5259	8.9047	0.1901	1	7.3564
W01	1744.7067	1675.9619	9	0.4007	0.5259	8.9047	0.1901	1	7.3564
W01	1745.7067	1676.9606	9	0.4007	0.5259	8.9047	0.1901	1	7.3564
W01	1746.7067	1677.9593	9	0.4007	0.5259	8.9047		1	7.3564
W01	1747.7067	1678.9581	9		0.95	8.0158	0.1584	0	0.707
W01	1748.7067	1679.9568	9	0.4691	0.95	8.0158	0.1584	0	0.707
W01	1749.7067	1680.9555	9	0.4691	0.95	8.0158	0.1584	0	0.707
W01	1750.7067	1681.9542	9	0.4691	0.95		0.1584	0	0.707
W01	1751.7067	1682.9529	9	0.4691	0.95	8.0158	0.1584	0	0.707
W01	1752.7067	1683.9516	9	0.468	0.9653	8.0295	0.1541	0	0.647
W01	1753.7067	1684.9503	9	0.468	0.9653	8.0295	0.1541	0	0.647
W01	1754.7067	1685.949	9	0.468	0.9653	8.0295	0.1541	0	0.647
W01	1755.7067	1686.9477	9	0.468	0.9653	8.0295	0.1541	0	0.647
W01	1756.7067	1687.9464	9	0.468	0.9653	8.0295	0.1541	0	0.647
W01	1757.7067	1688.9451	9	0.3499	0.186	9.6281	0.198	1	274.0736
W01	1758.7067	1689.9438	9	0.3499	0.186	9.6281	0.198	1	274.0736
W01	1759.7067	1690.9425	9	0.3499	0.186	9.6281		1	274.0736
W01	1760.7067	1691.9412		0.3499		9.6281	0.198	1	274.0736
W01	1761.7067	1692.9399	9	0.3499	0.186	9.6281	0.198	1	274.0736
W01	1762.7067	1693.9386	9	0.4467	0.5726	8.2969	0.1698	1	4.8726
W01	1763.7067	1694.9373	9	0.4467	0.5726	8.2969	0.1698	1	4.8726
W01	1764.7067	1695.936	9	0.4467	0.5726	8.2969	0.1698	1	4.8726
W01	1765.7067	1696.9347		0.4467	0.5726	8.2969	0.1698	1	4.8726
W01	1766.7067	1697.9333	9	0.4467	0.5726	8.2969	0.1698	1	4.8726
W01	1767.7067	1698.932	9	0.473	0.6986	7.9679	0.1296	1	1.8191
W01	1768.7067	1699.9307	9	0.473	0.6986	7.9679	0.1296	1	1.8191
W01	1769.7067	1700.9294	9		0.6986	7.9679	0.1296	1	1.8191
W01	1770.7067	1701.9281	9	0.473	0.6986	7.9679	0.1296	1	
W01	1771.7067	1702.9268	9	0.473	0.6986	7.9679	0.1296	1	1.8191
W01	1772.7067	1703.9254	9	0.4526		8.2211	0.1373	0	0.445
W01	1773.7067	1704.9241	9	0.4526	1		0.1373	0	0.445
W01	1774.7067	1705.9228	9	0.4526	1	8.2211	0.1373	0	0.445
W01	1775.7067	1706.9214	9	0.4526	1	8.2211	0.1373	0	0.445
W01	1776.7067	1707.9201	9	0.4526	1	8.2211	0.1373	0	0.445
W01	1777.7067	1708.9188	9	0.5594	1	6.9761	0.1329	0	0.4006
W01	1778.7067	1709.9175	9		1	6.9761	0.1329	0	0.4006
W01	1779.7067	1710.9161	9	0.5594	1	6.9761	0.1329	0	0.4006
W01	1780.7067	1711.9148	9	0.5594	1	6.9761	0.1329	0	0.4006
W01	1781.7067	1712.9135	9	0.5594	1	6.9761	0.1329	0	0.4006
W01	1782.7067	1713.9121	9	0.621	0.9761	6.3466	0.1512	0	0.6082
W01	1783.7067	1714.9108	9	0.621	0.9761	6.3466	0.1512	0	
W01	1784.7067	1715.9094	9	0.621	0.9761	6.3466	0.1512	0	0.6082
W01	1785.7067	1716.9081	9	0.621	0.9761	6.3466	0.1512	0	0.6082
W01	1786.7067	1717.9067	9	0.621	0.9761	6.3466	0.1512	0	0.6082
W01	1787.7067	1718.9054	9	0.6501	1	6.0687	0.1357	0	0.4286
W01	1788.7067	1719.9041	9	0.6501	1	6.0687	0.1357	0	0.4286
W01	1789.7067	1720.9027	9	0.6501	1	6.0687	0.1357	0	0.4286
W01	1790.7067	1721.9014	9	0.6501	1	6.0687	0.1357	0	0.4286
W01	1791.7067	1722.9	9	0.6501	1	6.0687	0.1357	0	0.4286
W01	1792.7067	1723.8987	9	0.6857	1	5.7455	0.1344	0	
W01	1793.7067	1724.8973	9	0.6857	1	5.7455		0	
W01	1794.7067	1725.8959	9	0.6857	1	5.7455	0.1344	0	0.4152
W01	1795.7067	1726.8946	9	0.6857	1	5.7455		0	0.4152
W01	1796.7067	1727.8932	9	0.6857		5.7455	0.1344	0	0.4152
W01	1797.7067	1728.8919	9	0.6329	1	6.2307	0.1372	0	0.4443
W01	1798.7067	1729.8905	9	0.6329	1	6.2307	0.1372	0	0.4443
W01	1799.7067	1730.8891	9	0.6329	1	6.2307	0.1372	0	0.4443
W01	1800.7067	1731.8878	9	0.6329	1	6.2307	0.1372	0	0.4443
W01	1801.7067	1732.8864	9	0.6329	1	6.2307	0.1372	0	0.4443
W01	1802.7067	1733.885	9	0.6291	1		0.1383	0	0.4561
W01	1803.7067	1734.8837	9	0.6291	1	6.2679	0.1383	0	0.4561
W01	1804.7067	1735.8823	9	0.6291	1	6.2679	0.1383	0	0.4561
W01	1805.7067	1736.8809	9	0.6291	1	6.2679	0.1383	0	0.4561
W01	1806.7067	1737.8796	9	0.6291	1	6.2679	0.1383	0	0.4561
W01	1807.7067	1738.8782	9		1	6.3044	0.1296	0	
W01	1808.7067	1739.8768	9	0.6253	1	6.3044	0.1296	0	0.3694
W01	1809.7067	1740.8754	9	0.6253	1	6.3044	0.1296	0	0.3694
W01	1810.7067	1741.874	9	0.6253		6.3044	0.1296	0	0.3694
W01	1811.7067	1742.8727	9	0.6253	1	6.3044	0.1296	0	0.3694
W01	1812.7067	1743.8713	9	0.5907	0.6927	6.6484	0.1313	1	1.9085
W01	1813.7067	1744.8699	9	0.5907	0.6927	6.6484	0.1313	1	1.9085
W01	1814.7067	1745.8685	9	0.5907	0.6927	6.6484	0.1313	1	1.9085
W01	1815.7067	1746.8671	9	0.5907	0.6927	6.6484	0.1313	1	1.9085
W01	1816.7067	1747.8657	10	0.6246	1	6.3109	0.1262	0	0.339
W01	1817.7067	1748.8643	10	0.6246	1	6.3109	0.1262	0	0.339
W01	1818.7067	1749.8629	10	0.6246	1	6.3109	0.1262	0	0.339
W01	1819.7067	1750.8615	10	0.6246	1	6.3109		0	0.339
W01	1820.7067	1751.8602	10		1	6.3109	0.1262	0	0.339
W01	1821.7067	1752.8588	10	0.6274	1	6.2836	0.1224	0	0.3069
W01	1822.7067	1753.8574	10	0.6274	1	6.2836	0.1224	0	0.3069
W01	1823.7067	1754.856	10	0.6274	1	6.2836	0.1224	0	0.3069
W01	1824.7067	1755.8546	10	0.6274	1	6.2836	0.1224	0	0.3069
W01	1825.7067	1756.8532	10	0.6274	1	6.2836		0	0.3069
W01	1826.7067	1757.8517	10	0.6274	1	6.2836	0.1224	0	0.3069
W01	1827.7067	1758.8503	10	0.6302	1	6.2572	0.1201	0	0.2892
W01	1828.7067	1759.8489	10	0.6302	1		0.1201	0	0.2892
W01	1829.7067	1760.8475	10	0.6302	1	6.2572	0.1201	0	0.2892
W01	1830.7067	1761.8461	10		1	6.2572	0.1201	0	0.2892
W01	1831.7067	1762.8447	10	0.6302	1		0.1201	0	0.2892
W01	1832.7067	1763.8433	10	0.6579	1		0.1256	0	0.3343
W01	1833.7067	1764.8419	10	0.6579	1	5.9964	0.1256	0	
W01	1834.7067	1765.8405	10	0.6579	1	5.9964	0.1256	0	0.3343
W01	1835.7067	1766.839	10	0.6579	1	5.9964	0.1256	0	0.3343
W01	1836.7067	1767.8376	10	0.6579	1	5.9964	0.1256	0	0.3343
W01	1837.7067	1768.8362	10	0.6848	1	5.7534	0.1317	0	0.3893
W01	1838.7067	1769.8348	10	0.6848	1	5.7534	0.1317	0	0.3893
W01	1839.7067	1770.8333	10	0.6848	1	5.7534	0.1317	0	0.3893
W01	1840.7067	1771.8319	10	0.6848	1	5.7534	0.1317	0	0.3893
W01	1841.7067	1772.8305	10	0.6848	1	5.7534	0.1317	0	0.3893
W01	1842.7067	1773.8291	10	0.6975	1		0.1308	0	0.381
W01	1843.7067	1774.8276	10	0.6975	1		0.1308	0	0.381
W01	1844.7067	1775.8262	10	0.6975	1	5.6423	0.1308	0	
W01	1845.7067	1776.8248	10	0.6975	1		0.1308	0	0.381
W01	1846.7067	1777.8233	10	0.6975	1	5.6423	0.1308	0	0.381
W01	1847.7067	1778.8219	10	0.6905	1	5.7029	0.1432	0	0.5096
W01	1848.7067	1779.8204	10	0.6905	1	5.7029	0.1432	0	0.5096
W01	1849.7067	1780.819	10	0.6905	1	5.7029	0.1432	0	0.5096
W01	1850.7067	1781.8176	10	0.6905	1	5.7029	0.1432	0	0.5096
W01	1851.7067	1782.8161	10	0.6905	1	5.7029	0.1432	0	0.5096
W01	1852.7067	1783.8147	10	0.6878	0.9775	5.7271	0.1509	0	0.6041
W01	1853.7067	1784.8132	10	0.6878	0.9775	5.7271	0.1509	0	0.6041
W01	1854.7067	1785.8118	10	0.6878	0.9775	5.7271	0.1509	0	0.6041
W01	1855.7067	1786.8103	10	0.6878	0.9775	5.7271	0.1509	0	0.6041
W01	1856.7067	1787.8089	10	0.6878	0.9775	5.7271	0.1509	0	0.6041
W01	1857.7067	1788.8074	10	0.6792	0.598		0.1608	1	3.9954
W01	1858.7067	1789.806	10	0.6792	0.598	5.8028	0.1608	1	3.9954
W01	1859.7067	1790.8045	10	0.6792	0.598	5.8028	0.1608	1	3.9954
W01	1860.7067	1791.8031	10	0.6792	0.598	5.8028	0.1608	1	3.9954
W01	1861.7067	1792.8016	10	0.6792	0.598	5.8028	0.1608	1	3.9954
W01	1862.7067	1793.8001	10	0.6929	0.3289		0.1723	1	
W01	1863.7067	1794.7987	10	0.6929	0.3289	5.6817	0.1723	1	34.7966
W01	1864.7067	1795.7972	10	0.6929	0.3289	5.6817	0.1723	1	34.7966
W01	1865.7067	1796.7958	10	0.6929	0.3289	5.6817		1	34.7966
W01	1866.7067	1797.7943	10	0.6929	0.3289	5.6817	0.1723	1	34.7966
W01	1867.7067	1798.7928	10	0.6694	0.3403	5.891	0.1655	1	29.7662
W01	1868.7067	1799.7913	10	0.6694	0.3403	5.891	0.1655	1	29.7662
W01	1869.7067	1800.7899	10	0.6694	0.3403	5.891	0.1655	1	29.7662
W01	1870.7067	1801.7884	10	0.6694	0.3403	5.891	0.1655	1	29.7662
W01	1871.7067	1802.7869	10		0.3403	5.891	0.1655	1	29.7662
W01	1872.7067	1803.7854	10	0.6469	0.568	6.0988	0.1725	1	5.1678
W01	1873.7067	1804.784	10		0.568	6.0988	0.1725	1	5.1678
W01	1874.7067	1805.7825		0.6469	0.568	6.0988	0.1725	1	5.1678
W01	1875.7067	1806.781		0.6469	0.568	6.0988	0.1725	1	5.1678
W01	1876.7067	1807.7795	10	0.6469	0.568	6.0988		1	5.1678
W01	1877.7067	1808.778	10	0.6365	0.944	6.1968	0.1604	0	0.7353
W01	1878.7067	1809.7766	10	0.6365	0.944	6.1968	0.1604	0	0.7353
W01	1879.7067	1810.7751	10	0.6365	0.944	6.1968	0.1604	0	0.7353
W01	1880.7067	1811.7736	10	0.6365	0.944	6.1968	0.1604	0	0.7353
W01	1881.7067	1812.7721	10	0.6365	0.944	6.1968	0.1604	0	0.7353
W01	1882.7067	1813.7706	10	0.5346	0.8552	7.2479	0.19	0	1.2715
W01	1883.7067	1814.7691	10	0.5346	0.8552	7.2479		0	
W01	1884.7067	1815.7676	10	0.5346	0.8552	7.2479	0.19	0	1.2715
W01	1885.7067	1816.7661	10	0.5346	0.8552	7.2479	0.19	0	1.2715
W01	1886.7067	1817.7646	10	0.5346	0.8552	7.2479	0.19	0	1.2715
W01	1887.7067	1818.7631	10	0.3598	0.2501	9.482	0.2388	1	123.8949
W01	1888.7067	1819.7616	10	0.3598	0.2501	9.482	0.2388	1	123.8949
W01	1889.7067	1820.7601	10	0.3598	0.2501	9.482	0.2388	1	123.8949
W01	1890.7067	1821.7586	10	0.2975	0.2505	10.436		1	123.139
W01	1891.7067	1822.7571	10	0.2975	0.2505	10.436	0.2384	1	123.139
W01	1892.7067	1823.7556	11	0.3079	0.2835	10.2697	0.206	1	69.7529
W01	1893.7067	1824.7541	11	0.3079	0.2835	10.2697	0.206	1	69.7529
W01	1894.7067	1825.7526	11	0.3079	0.2835	10.2697	0.206	1	69.7529
W01	1895.7067	1826.7511	11		0.2835	10.2697	0.206	1	69.7529
W01	1896.7067	1827.7495	11	0.3079	0.2835	10.2697	0.206	1	69.7529
W01	1897.7067	1828.748	11	0.3687	0.5193	9.3533	0.1949	1	8.0607
W01	1898.7067	1829.7465	11	0.3687	0.5193	9.3533	0.1949	1	8.0607
W01	1899.7067	1830.745	11	0.3687	0.5193	9.3533	0.1949	1	8.0607
W01	1900.7067	1831.7435	11	0.3687	0.5193	9.3533	0.1949	1	8.0607
W01	1901.7067	1832.7419	11	0.3687	0.5193	9.3533	0.1949	1	8.0607
W01	1902.7067	1833.7404	11	0.3621	0.5045	9.4491	0.2027	1	9.2949
W01	1903.7067	1834.7389	11	0.3621	0.5045	9.4491	0.2027	1	9.2949
W01	1904.7067	1835.7374	11	0.3621	0.5045	9.4491	0.2027	1	9.2949
W01	1905.7067	1836.7358	11	0.3621	0.5045	9.4491	0.2027	1	9.2949
W01	1906.7067	1837.7343	11	0.3621	0.5045	9.4491	0.2027	1	9.2949
W01	1907.7067	1838.7328	11	0.3919	0.2281	9.0264	0.1588	1	113.1857
W01	1908.7067	1839.7312	11	0.3919	0.2281	9.0264	0.1588	1	113.1857
W01	1909.7067	1840.7297	11	0.3919	0.2281	9.0264	0.1588	1	113.1857
W01	1910.7067	1841.7282	11	0.3919		9.0264	0.1588	1	113.1857
W01	1911.7067	1842.7266	11	0.3919	0.2281	9.0264	0.1588	1	113.1857
W01	1912.7067	1843.7251	11	0.3919	0.2281	9.0264	0.1588	1	
W01	1913.7067	1844.7235	11	0.4666	1	8.0462	0.136	0	0.4323
W01	1914.7067	1845.722	11	0.4666	1	8.0462	0.136	0	0.4323
W01	1915.7067	1846.7205		0.4666	1	8.0462	0.136	0	0.4323
W01	1916.7067	1847.7189	11	0.4666	1		0.136	0	0.4323
W01	1917.7067	1848.7174	11	0.4666	1	8.0462	0.136	0	0.4323
W01	1918.7067	1849.7158	11	0.4968	1	7.6813	0.1271	0	0.347
W01	1919.7067	1850.7143	11	0.4968	1	7.6813	0.1271	0	0.347
W01	1920.7067	1851.7127	11	0.4968	1	7.6813	0.1271	0	0.347
W01	1921.7067	1852.7112	11	0.4968	1		0.1271	0	0.347
W01	1922.7067	1853.7096	11	0.4968	1	7.6813	0.1271	0	0.347
W01	1923.7067	1854.708	11	0.5326	1	7.2699	0.1361	0	0.4324
W01	1924.7067	1855.7065	11	0.5326	1	7.2699	0.1361	0	0.4324
W01	1925.7067	1856.7049	11	0.5326	1	7.2699	0.1361	0	0.4324
W01	1926.7067	1857.7034	11		1	7.2699	0.1361	0	0.4324
W01	1927.7067	1858.7018	11	0.5326	1	7.2699	0.1361	0	0.4324
W01	1928.7067	1859.7002		0.5627	0.6546	6.9413	0.1427	1	2.5826
W01	1929.7067	1860.6987	11	0.5627	0.6546	6.9413	0.1427	1	2.5826
W01	1930.7067	1861.6971	11		0.6546	6.9413	0.1427	1	2.5826
W01	1931.7067	1862.6955		0.5627	0.6546	6.9413	0.1427	1	2.5826
W01	1932.7067	1863.6939	11	0.5627	0.6546	6.9413	0.1427	1	2.5826
W01	1933.7067	1864.6924	11	0.5529	0.9809	7.0462	0.1501	0	0.5932
W01	1934.7067	1865.6908	11	0.5529	0.9809		0.1501	0	0.5932
W01	1935.7067	1866.6892	11	0.5529	0.9809	7.0462	0.1501	0	0.5932
W01	1936.7067	1867.6876	11		0.9809	7.0462	0.1501	0	0.5932
W01	1937.7067	1868.6861	11	0.5529	0.9809		0.1501	0	0.5932
W01	1938.7067	1869.6845	11	0.5537	1	7.0377	0.1389	0	0.4619
W01	1939.7067	1870.6829	11	0.5537	1	7.0377	0.1389	0	0.4619
W01	1940.7067	1871.6813	11	0.5537	1	7.0377	0.1389	0	0.4619
W01	1941.7067	1872.6797	11	0.5537	1	7.0377	0.1389	0	0.4619
W01	1942.7067	1873.6781	11	0.5537	1	7.0377	0.1389	0	0.4619
W01	1943.7067	1874.6765	11	0.5224	1	7.3853	0.1374	0	0.4459
W01	1944.7067	1875.6749	11	0.5224	1	7.3853	0.1374	0	0.4459
W01	1945.7067	1876.6734	11	0.5224	1	7.3853	0.1374	0	0.4459
W01	1946.7067	1877.6718	11	0.5224	1	7.3853	0.1374	0	0.4459
W01	1947.7067	1878.6702	11	0.5224	1	7.3853	0.1374	0	0.4459
W01	1948.7067	1879.6686	11		1	8.2354	0.1402	0	0.4767
W01	1949.7067	1880.667	11	0.4515	1	8.2354	0.1402	0	0.4767
W01	1950.7067	1881.6654	11	0.4515	1	8.2354	0.1402	0	0.4767
W01	1951.7067	1882.6638		0.4515	1	8.2354	0.1402	0	0.4767
W01	1952.7067	1883.6621	11	0.4515	1	8.2354	0.1402	0	0.4767
W01	1953.7067	1884.6605	11	0.5444	0.9606	7.1396	0.1557	0	
W01	1954.7067	1885.6589	11	0.5444	0.9606	7.1396	0.1557	0	0.6684
W01	1955.7067	1886.6573	11	0.5444	0.9606	7.1396	0.1557	0	0.6684
W01	1956.7067	1887.6557	11	0.5444	0.9606	7.1396	0.1557	0	0.6684
W01	1957.7067	1888.6541	11	0.5444	0.9606	7.1396	0.1557	0	0.6684
W01	1958.7067	1889.6525	11	0.5209	1	7.4018	0.1418	0	0.4939
W01	1959.7067	1890.6509	11	0.5209	1	7.4018	0.1418	0	0.4939
W01	1960.7067	1891.6492	11	0.5209	1	7.4018	0.1418	0	0.4939
W01	1961.7067	1892.6476	11	0.5209	1	7.4018	0.1418	0	0.4939
W01	1962.7067	1893.646		0.5209	1	7.4018	0.1418	0	0.4939
W01	1963.7067	1894.6444	11	0.4777	1	7.9104	0.1393	0	
W01	1964.7067	1895.6428	11		1	7.9104	0.1393	0	0.4669
W01	1965.7067	1896.6411	11	0.4777	1	7.9104	0.1393	0	0.4669
W01	1966.7067	1897.6395	11	0.4777	1	7.9104		0	0.4669
W01	1967.7067	1898.6379	11	0.4777	1	7.9104	0.1393	0	0.4669
W01	1968.7067	1899.6362		0.4362	0.9921	8.4318	0.1471	0	0.556
W01	1969.7067	1900.6346	11	0.4362	0.9921	8.4318	0.1471	0	0.556
W01	1970.7067	1901.633	11	0.4362	0.9921	8.4318	0.1471	0	0.556
